City,Hotel Name,Value,Cleanliness,Room,Location,Service,Overall
montreal,can montreal hotel casa bella,3.33,3.75,0.0,5.0,5.0,3.4159999999999995
montreal,can montreal hotel champ de mars,3.33,2.58,0.0,5.0,5.0,3.182
montreal,can montreal hotel dauphin montreal downtown,2.27,5.0,5.0,5.0,0.0,3.4539999999999997
montreal,can montreal hotel de la couronne,5.0,0.56,0.0,5.0,5.0,3.112
montreal,can montreal hotel de la montagne,2.5,4.19,0.0,5.0,5.0,3.338
montreal,can montreal hotel de l elysee,0.0,4.5,0.0,5.0,5.0,2.9
montreal,can montreal hotel de l institut,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can montreal hotel de paris,1.15,2.43,5.0,5.0,5.0,3.7159999999999997
montreal,can montreal hotel dorion,5.0,5.0,0.0,0.0,5.0,3.0
montreal,can montreal hotel du fort,1.07,5.0,2.14,5.0,5.0,3.6420000000000003
montreal,can montreal hotel du manoir saint denis,3.33,4.0,0.0,5.0,0.0,2.466
montreal,can montreal hotel du nouveau forum montreal,5.0,1.67,0.0,5.0,0.0,2.334
montreal,can montreal hotel elegant,3.0,2.89,0.0,5.0,5.0,3.178
montreal,can montreal hotel eureka,0.0,2.33,0.0,5.0,0.0,1.466
montreal,can montreal hotel europeenne,0.71,4.41,5.0,5.0,0.0,3.024
montreal,can montreal hotel gault,0.0,3.89,0.0,5.0,5.0,2.778
montreal,can montreal hotel kutuma,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
montreal,can montreal hotel les suites labelle,3.89,4.63,0.0,5.0,0.0,2.7039999999999997
montreal,can montreal hotel le bourbon,3.0,2.78,0.0,5.0,0.0,2.1559999999999997
montreal,can montreal hotel le breton,0.0,2.5,0.0,5.0,0.0,1.5
montreal,can montreal hotel le crystal,0.33,5.0,1.67,5.0,5.0,3.4
montreal,can montreal hotel le prestige,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can montreal hotel le rivage,0.0,5.0,0.0,0.0,0.0,1.0
montreal,can montreal hotel le saint andre,5.0,3.97,0.0,3.75,5.0,3.5439999999999996
montreal,can montreal hotel le st james,0.0,5.0,2.5,5.0,5.0,3.5
montreal,can montreal hotel l abri du voyageur,2.27,5.0,0.0,4.29,5.0,3.312
montreal,can montreal hotel manoir des alpes,3.33,5.0,0.0,5.0,5.0,3.6659999999999995
montreal,can montreal hotel maritime plaza,0.71,3.63,2.5,3.75,5.0,3.118
montreal,can montreal hotel montreal centrale,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can montreal hotel nelligan,0.52,4.46,1.32,4.71,5.0,3.2020000000000004
montreal,can montreal hotel omni mont royal,0.0,4.25,3.13,5.0,4.09,3.2939999999999996
montreal,can montreal hotel park avenue,1.0,0.0,0.0,5.0,0.0,1.2
montreal,can montreal hotel plateau royale,2.78,5.0,0.0,0.0,5.0,2.556
montreal,can montreal hotel ruby foo s,1.67,4.29,0.0,5.0,0.0,2.192
montreal,can montreal hotel st denis,2.2,4.74,1.25,4.17,1.67,2.806
montreal,can montreal hotel st paul,2.0,3.72,0.0,3.89,5.0,2.922
montreal,can montreal hotel terrasse royale,5.0,4.29,0.0,5.0,0.0,2.8579999999999997
montreal,can montreal hotel viger,1.67,4.33,0.0,5.0,5.0,3.2
montreal,can montreal hotel villa,3.57,3.75,0.0,5.0,5.0,3.464
montreal,can montreal hotel xixe siecle,0.71,4.84,0.0,5.0,5.0,3.1100000000000003
montreal,can montreal hyatt regency montreal,0.43,4.11,2.86,5.0,5.0,3.4799999999999995
montreal,can montreal intercontinental montreal,0.0,4.17,1.43,5.0,0.0,2.12
montreal,can montreal knights inn montreal west,0.0,0.0,0.0,0.0,0.0,0.0
montreal,can montreal la presidence deluxe apartments,5.0,4.17,1.67,0.0,5.0,3.168
montreal,can montreal la residence du voyageur,2.0,4.0,1.67,5.0,0.0,2.534
montreal,can montreal la tour belvedere,0.0,5.0,0.0,5.0,0.0,2.0
montreal,can montreal la tour centre ville,1.47,2.83,0.0,4.09,1.67,2.012
montreal,can montreal les studios hotel,5.0,5.0,0.0,5.0,5.0,4.0
montreal,can montreal le 1 rene levesque,1.67,3.89,0.0,5.0,0.0,2.112
montreal,can montreal le cantlie suites hotel,0.0,3.51,1.0,4.71,5.0,2.844
montreal,can montreal le germain hotel montreal,5.0,4.17,5.0,5.0,0.0,3.8340000000000005
montreal,can montreal le meridien versailles,1.15,3.26,0.0,5.0,5.0,2.882
montreal,can montreal le montfort,5.0,5.0,0.0,0.0,0.0,2.0
montreal,can montreal le nouvel hotel montreal,2.5,4.72,2.14,5.0,5.0,3.872
montreal,can montreal le petit hotel,5.0,5.0,0.0,5.0,5.0,4.0
montreal,can montreal le place d armes hotel suites,2.22,4.57,3.33,5.0,5.0,4.024
montreal,can montreal le relais lyonnais,1.0,5.0,0.0,5.0,5.0,3.2
montreal,can montreal le roberval,1.92,4.09,0.0,2.5,0.0,1.702
montreal,can montreal le saint malo,3.75,3.81,0.0,5.0,5.0,3.5120000000000005
montreal,can montreal le saint sulpice,0.0,4.69,0.33,5.0,5.0,3.004
montreal,can montreal le square phillips hotel suites,2.21,4.91,1.9,4.85,5.0,3.7739999999999996
montreal,can montreal le westin montreal,0.0,4.71,3.0,5.0,0.0,2.5420000000000003
montreal,can montreal loews hotel vogue,0.0,4.81,1.0,5.0,5.0,3.162
montreal,can montreal lord berri,0.56,4.26,0.0,5.0,0.0,1.964
montreal,can montreal l appartement hotel,1.0,4.38,0.0,3.89,5.0,2.854
montreal,can montreal manoir ambrose,0.0,5.0,0.0,5.0,0.0,2.0
montreal,can montreal marriott chateau champlain,0.0,4.87,0.0,4.57,5.0,2.8880000000000003
montreal,can montreal marriott residence inn montreal airport,0.0,5.0,5.0,5.0,0.0,3.0
montreal,can montreal mcgill new residence hall,5.0,5.0,0.0,0.0,0.0,2.0
montreal,can montreal novotel montreal center,1.13,4.64,2.14,5.0,5.0,3.582
montreal,can montreal opus hotel montreal,0.38,4.5,3.0,5.0,3.33,3.242
montreal,can montreal parc suites hotel,2.5,4.76,0.0,5.0,5.0,3.4519999999999995
montreal,can montreal quality hotel downtown,0.0,3.4,0.0,5.0,5.0,2.68
montreal,can montreal quality hotel midtown,2.5,4.29,0.0,0.0,0.0,1.358
montreal,can montreal quality inn downtown,2.0,3.21,0.0,5.0,5.0,3.0420000000000003
montreal,can montreal quartier latin hotel,1.47,2.88,0.0,5.0,0.0,1.8699999999999999
montreal,can montreal red carpet inn parc olympique,5.0,5.0,0.0,0.0,0.0,2.0
montreal,can montreal residence inn by marriott montreal downtown,5.0,4.77,1.15,5.0,5.0,4.184
montreal,can montreal residence inn montreal westmount,0.0,4.2,0.0,5.0,5.0,2.84
montreal,can montreal ritz carlton montreal,0.0,3.75,3.0,5.0,5.0,3.35
montreal,can montreal royal versailles hotel,0.0,5.0,0.0,5.0,5.0,3.0
montreal,can montreal sandman hotel montreal longueuil,1.67,4.69,5.0,5.0,5.0,4.272
montreal,can montreal sheraton le centre montreal hotel,0.0,4.3,0.0,4.83,2.27,2.28
montreal,can montreal sofitel montreal,0.0,4.85,1.67,5.0,5.0,3.304
montreal,can montreal springhill suites old montreal,0.65,4.76,0.0,5.0,5.0,3.082
montreal,can montreal terrace st denis,5.0,0.0,0.0,0.0,0.0,1.0
montreal,can montreal travelodge montreal centre,2.69,3.18,0.0,5.0,5.0,3.1740000000000004
montreal,can montreal w montreal,0.0,4.46,1.67,5.0,5.0,3.226
montreal,can quebec montreal aloft montreal airport,0.0,4.29,0.0,5.0,5.0,2.8579999999999997
montreal,can quebec montreal auberge bonaparte,1.92,5.0,3.0,5.0,5.0,3.9840000000000004
montreal,can quebec montreal auberge du vieux port,0.0,4.14,2.5,3.75,5.0,3.0780000000000003
montreal,can quebec montreal auberge le pomerol,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
montreal,can quebec montreal auberge ywca hotel,0.0,2.5,0.0,5.0,0.0,1.5
montreal,can quebec montreal best western europa downtown,4.29,4.02,0.0,5.0,5.0,3.662
montreal,can quebec montreal best western ville marie hotel suite,0.0,3.33,5.0,5.0,0.0,2.666
montreal,can quebec montreal candlewood suites montreal centre ville,1.67,4.58,5.0,5.0,5.0,4.25
montreal,can quebec montreal chateau de l argoat,1.19,4.78,2.5,4.47,5.0,3.588
montreal,can quebec montreal chateau versailles,0.45,4.31,0.71,5.0,5.0,3.094
montreal,can quebec montreal clarion hotel suites downtown,3.0,3.61,0.0,4.0,0.0,2.122
montreal,can quebec montreal comfort hotel suites downtown montreal,3.0,2.39,0.0,5.0,5.0,3.0780000000000003
montreal,can quebec montreal comfort inn south,0.0,5.0,0.0,0.0,0.0,1.0
montreal,can quebec montreal courtyard by marriott montreal airport,0.0,5.0,0.0,0.0,5.0,2.0
montreal,can quebec montreal courtyard montreal downtown,2.0,4.25,0.0,4.17,5.0,3.084
montreal,can quebec montreal crowne plaza hotel montreal airport,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can quebec montreal days hotel and conference center montreal metro,0.0,2.73,0.0,5.0,0.0,1.546
montreal,can quebec montreal days inn montreal downtown,2.06,4.56,0.0,4.38,5.0,3.2
montreal,can quebec montreal delta centre ville,0.0,4.02,0.0,4.62,5.0,2.728
montreal,can quebec montreal delta montreal hotel,0.29,3.95,3.0,4.71,3.75,3.1399999999999997
montreal,can quebec montreal econo lodge downtown,2.0,3.42,5.0,2.27,5.0,3.5379999999999994
montreal,can quebec montreal embassy suites montreal,0.0,4.0,1.0,5.0,5.0,3.0
montreal,can quebec montreal fairfield inn suites montreal airport,0.0,5.0,5.0,0.0,5.0,3.0
montreal,can quebec montreal fairmont the queen elizabeth,0.0,4.46,2.78,4.71,4.38,3.2659999999999996
montreal,can quebec montreal gouverneur hotel place dupuis,0.0,5.0,0.0,5.0,5.0,3.0
montreal,can quebec montreal grand plaza montreal centre ville,0.0,4.0,5.0,4.47,0.0,2.694
montreal,can quebec montreal hilton garden inn montreal centre ville,2.0,4.76,5.0,5.0,5.0,4.351999999999999
montreal,can quebec montreal hilton montreal bonaventure,0.26,4.7,0.0,5.0,5.0,2.992
montreal,can quebec montreal holiday inn express hotel suites montreal airport,1.67,5.0,0.0,0.0,2.5,1.834
montreal,can quebec montreal holiday inn express montreal centre ville,2.33,4.45,0.0,5.0,5.0,3.3560000000000003
montreal,can quebec montreal holiday inn montreal airport,2.14,1.67,5.0,1.67,1.67,2.43
montreal,can quebec montreal holiday inn montreal midtown,1.88,3.48,0.0,5.0,1.0,2.272
montreal,can quebec montreal holiday inn select montreal centre ville,1.25,4.53,1.67,5.0,5.0,3.4899999999999998
montreal,can quebec montreal hotel 7 saisons,0.0,0.0,0.0,0.0,5.0,1.0
montreal,can quebec montreal hotel a2k,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can quebec montreal hotel auberge universel,0.0,3.75,0.0,5.0,0.0,1.75
montreal,can quebec montreal hotel casa bella,3.33,3.75,0.0,5.0,5.0,3.4159999999999995
montreal,can quebec montreal hotel champ de mars,3.33,2.58,0.0,5.0,5.0,3.182
montreal,can quebec montreal hotel dauphin montreal downtown,2.27,5.0,5.0,5.0,0.0,3.4539999999999997
montreal,can quebec montreal hotel de la couronne,5.0,0.56,0.0,5.0,5.0,3.112
montreal,can quebec montreal hotel de la montagne,2.5,4.19,0.0,5.0,5.0,3.338
montreal,can quebec montreal hotel de l elysee,0.0,4.5,0.0,5.0,5.0,2.9
montreal,can quebec montreal hotel de l institut,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can quebec montreal hotel de paris,1.15,2.43,5.0,5.0,5.0,3.7159999999999997
montreal,can quebec montreal hotel dorion,5.0,5.0,0.0,0.0,5.0,3.0
montreal,can quebec montreal hotel du fort,1.07,5.0,2.14,5.0,5.0,3.6420000000000003
montreal,can quebec montreal hotel du manoir saint denis,3.33,4.0,0.0,5.0,0.0,2.466
montreal,can quebec montreal hotel du nouveau forum montreal,5.0,1.67,0.0,5.0,0.0,2.334
montreal,can quebec montreal hotel elegant,3.0,2.89,0.0,5.0,5.0,3.178
montreal,can quebec montreal hotel eureka,0.0,2.33,0.0,5.0,0.0,1.466
montreal,can quebec montreal hotel europeenne,0.71,4.41,5.0,5.0,0.0,3.024
montreal,can quebec montreal hotel gault,0.0,3.89,0.0,5.0,5.0,2.778
montreal,can quebec montreal hotel kutuma,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
montreal,can quebec montreal hotel les suites labelle,3.89,4.63,0.0,5.0,0.0,2.7039999999999997
montreal,can quebec montreal hotel le bourbon,3.0,2.78,0.0,5.0,0.0,2.1559999999999997
montreal,can quebec montreal hotel le breton,0.0,2.5,0.0,5.0,0.0,1.5
montreal,can quebec montreal hotel le crystal,0.71,5.0,1.67,5.0,5.0,3.476
montreal,can quebec montreal hotel le prestige,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can quebec montreal hotel le rivage,0.0,5.0,0.0,0.0,0.0,1.0
montreal,can quebec montreal hotel le saint andre,5.0,3.97,0.0,3.75,5.0,3.5439999999999996
montreal,can quebec montreal hotel le st james,0.0,5.0,2.5,5.0,5.0,3.5
montreal,can quebec montreal hotel l abri du voyageur,2.27,5.0,0.0,4.29,5.0,3.312
montreal,can quebec montreal hotel manoir des alpes,3.33,5.0,0.0,5.0,5.0,3.6659999999999995
montreal,can quebec montreal hotel maritime plaza,0.71,3.63,2.5,3.75,5.0,3.118
montreal,can quebec montreal hotel montreal centrale,5.0,5.0,0.0,5.0,0.0,3.0
montreal,can quebec montreal hotel nelligan,0.52,4.46,1.32,4.71,5.0,3.2020000000000004
montreal,can quebec montreal hotel omni mont royal,0.0,4.25,3.13,5.0,4.09,3.2939999999999996
montreal,can quebec montreal hotel park avenue,1.0,0.0,0.0,5.0,0.0,1.2
montreal,can quebec montreal hotel plateau royale,2.78,5.0,0.0,0.0,5.0,2.556
montreal,can quebec montreal hotel ruby foo s,1.67,4.29,0.0,5.0,0.0,2.192
montreal,can quebec montreal hotel st denis,2.2,4.74,1.25,4.17,1.67,2.806
montreal,can quebec montreal hotel st paul,2.0,3.72,0.0,3.89,5.0,2.922
montreal,can quebec montreal hotel terrasse royale,5.0,4.29,0.0,5.0,0.0,2.8579999999999997
montreal,can quebec montreal hotel viger,1.67,4.33,0.0,5.0,5.0,3.2
montreal,can quebec montreal hotel villa,3.57,3.75,0.0,5.0,5.0,3.464
montreal,can quebec montreal hotel xixe siecle,0.71,4.84,0.0,5.0,5.0,3.1100000000000003
montreal,can quebec montreal hyatt regency montreal,0.43,4.11,2.86,5.0,5.0,3.4799999999999995
montreal,can quebec montreal intercontinental montreal,0.0,4.17,1.43,5.0,0.0,2.12
montreal,can quebec montreal knights inn montreal west,0.0,0.0,0.0,0.0,0.0,0.0
montreal,can quebec montreal la presidence deluxe apartments,5.0,4.17,1.67,0.0,5.0,3.168
montreal,can quebec montreal la residence du voyageur,2.0,4.0,1.67,5.0,0.0,2.534
montreal,can quebec montreal la tour belvedere,0.0,5.0,0.0,5.0,0.0,2.0
montreal,can quebec montreal la tour centre ville,1.47,2.83,0.0,4.09,1.67,2.012
montreal,can quebec montreal les studios hotel,5.0,5.0,0.0,5.0,5.0,4.0
montreal,can quebec montreal le 1 rene levesque,1.67,3.89,0.0,5.0,0.0,2.112
montreal,can quebec montreal le cantlie suites hotel,0.0,3.51,1.0,4.71,5.0,2.844
montreal,can quebec montreal le germain hotel montreal,5.0,4.17,5.0,5.0,0.0,3.8340000000000005
montreal,can quebec montreal le meridien versailles,1.15,3.26,0.0,5.0,5.0,2.882
montreal,can quebec montreal le montfort,5.0,5.0,0.0,0.0,0.0,2.0
montreal,can quebec montreal le nouvel hotel montreal,2.5,4.72,2.14,5.0,5.0,3.872
montreal,can quebec montreal le petit hotel,5.0,5.0,0.0,5.0,5.0,4.0
montreal,can quebec montreal le place d armes hotel suites,2.22,4.57,3.33,5.0,5.0,4.024
montreal,can quebec montreal le relais lyonnais,1.0,5.0,0.0,5.0,5.0,3.2
montreal,can quebec montreal le roberval,1.92,4.09,0.0,2.5,0.0,1.702
montreal,can quebec montreal le saint malo,3.75,3.81,0.0,5.0,5.0,3.5120000000000005
montreal,can quebec montreal le saint sulpice,0.0,4.69,0.33,5.0,5.0,3.004
montreal,can quebec montreal le square phillips hotel suites,2.21,4.91,1.9,4.85,5.0,3.7739999999999996
montreal,can quebec montreal le westin montreal,0.0,4.71,3.0,5.0,0.0,2.5420000000000003
montreal,can quebec montreal loews hotel vogue,0.0,4.81,1.0,5.0,5.0,3.162
montreal,can quebec montreal lord berri,0.56,4.26,0.0,5.0,0.0,1.964
montreal,can quebec montreal l appartement hotel,1.0,4.38,0.0,3.89,5.0,2.854
montreal,can quebec montreal manoir ambrose,0.0,5.0,0.0,5.0,0.0,2.0
montreal,can quebec montreal marriott chateau champlain,0.0,4.87,0.0,4.57,5.0,2.8880000000000003
montreal,can quebec montreal marriott residence inn montreal airport,0.0,5.0,5.0,5.0,0.0,3.0
montreal,can quebec montreal mcgill new residence hall,5.0,5.0,0.0,0.0,0.0,2.0
montreal,can quebec montreal novotel montreal center,1.13,4.64,2.14,5.0,5.0,3.582
montreal,can quebec montreal opus hotel montreal,0.38,4.5,3.0,5.0,3.33,3.242
montreal,can quebec montreal parc suites hotel,2.5,4.76,0.0,5.0,5.0,3.4519999999999995
montreal,can quebec montreal quality hotel downtown,0.0,3.4,0.0,5.0,5.0,2.68
montreal,can quebec montreal quality hotel midtown,2.5,4.29,0.0,0.0,0.0,1.358
montreal,can quebec montreal quality inn downtown,2.0,3.21,0.0,5.0,5.0,3.0420000000000003
montreal,can quebec montreal quartier latin hotel,1.47,2.88,0.0,5.0,0.0,1.8699999999999999
montreal,can quebec montreal red carpet inn parc olympique,5.0,5.0,0.0,0.0,0.0,2.0
montreal,can quebec montreal residence inn by marriott montreal downtown,5.0,4.77,1.15,5.0,5.0,4.184
montreal,can quebec montreal residence inn montreal westmount,0.0,4.2,0.0,5.0,5.0,2.84
montreal,can quebec montreal ritz carlton montreal,0.0,3.75,3.0,5.0,5.0,3.35
montreal,can quebec montreal royal versailles hotel,0.0,5.0,0.0,5.0,5.0,3.0
montreal,can quebec montreal sandman hotel montreal longueuil,1.67,4.69,5.0,5.0,5.0,4.272
montreal,can quebec montreal sheraton le centre montreal hotel,0.0,4.3,0.0,4.83,2.27,2.28
montreal,can quebec montreal sofitel montreal,0.0,4.85,1.67,5.0,5.0,3.304
montreal,can quebec montreal springhill suites old montreal,0.65,4.76,0.0,5.0,5.0,3.082
montreal,can quebec montreal terrace st denis,5.0,0.0,0.0,0.0,0.0,1.0
montreal,can quebec montreal travelodge montreal centre,2.69,3.18,0.0,5.0,5.0,3.1740000000000004
montreal,can quebec montreal w montreal,0.0,4.46,1.67,5.0,5.0,3.226
new-delhi,india new delhi airport hotel,0.0,0.0,0.0,0.0,0.0,0.0
new-delhi,india new delhi ajanta hotel,0.58,3.57,0.0,5.0,4.38,2.7059999999999995
new-delhi,india new delhi ajay guest house,5.0,0.56,0.0,5.0,0.0,2.112
new-delhi,india new delhi aman new delhi,0.0,0.0,0.0,0.0,0.0,0.0
new-delhi,india new delhi amarya garden,5.0,5.0,5.0,5.0,5.0,5.0
new-delhi,india new delhi ambassador hotel,0.45,5.0,1.0,5.0,5.0,3.29
new-delhi,india new delhi ananda hotel,0.0,3.92,0.0,5.0,5.0,2.784
new-delhi,india new delhi ashok country resort,0.0,4.58,0.0,5.0,5.0,2.916
new-delhi,india new delhi ashok hotel,0.0,0.0,2.5,0.0,5.0,1.5
new-delhi,india new delhi atrium hotel and conferencing center,0.0,2.5,0.0,0.0,0.0,0.5
new-delhi,india new delhi avalon courtyard,0.0,5.0,5.0,0.0,5.0,3.0
new-delhi,india new delhi claremont hotel and convention centre,0.0,5.0,0.0,5.0,5.0,3.0
new-delhi,india new delhi clarion collection qutab hotel apartments,0.0,5.0,0.0,5.0,0.0,2.0
new-delhi,india new delhi conclave comfort,0.0,0.0,0.0,0.0,0.0,0.0
new-delhi,india new delhi corus hotel,0.0,2.14,0.0,5.0,5.0,2.428
new-delhi,india new delhi cottage yes please,0.0,5.0,0.0,0.0,5.0,2.0
new-delhi,india new delhi crest inn hotel new delhi,5.0,0.0,0.0,5.0,0.0,2.0
new-delhi,india new delhi crowne plaza delhi,0.0,4.5,5.0,5.0,5.0,3.9
new-delhi,india new delhi ginger new delhi,1.54,4.69,3.0,5.0,5.0,3.846
new-delhi,india new delhi grand godwin hotel,1.67,3.6,0.0,5.0,5.0,3.054
new-delhi,india new delhi grand sartaj hotel,5.0,5.0,0.0,0.0,5.0,3.0
new-delhi,india new delhi hans plaza,0.0,4.71,2.5,4.09,5.0,3.2600000000000002
new-delhi,india new delhi hotel 55,0.0,3.57,0.0,5.0,5.0,2.714
new-delhi,india new delhi hotel alka,5.0,0.0,0.0,5.0,0.0,2.0
new-delhi,india new delhi hotel apra inn,5.0,5.0,0.0,5.0,0.0,3.0
